▁that ▁was ▁fast .	▁t ad i ▁it u ▁c ep at .
▁he ▁listened ▁to ▁music ▁in ▁his ▁room .	▁di a ▁m end eng ark an ▁mus ik ▁di ▁k am arn ya .
▁do ▁you ▁work ▁on ▁saturday ?	▁ap aka h ▁and a ▁be ker j a ▁p ad a ▁ha ri ▁sa bt u ?
▁all ▁that ▁glitters ▁is ▁not ▁gold .	▁tid ak ▁se m u a ▁k ert as ▁ke cil ▁ad al a h ▁ce k .
▁the ▁money ▁on ▁the ▁desk ▁is ▁not ▁mine .	▁ u ang ▁y ang ▁ad a ▁di ▁at as ▁me j a ▁bu k an ▁mil ik k u .
▁tom ▁has ▁shaved ▁off ▁his ▁mustache .	▁tom ▁te l a h ▁men c uk ur ▁k um is n ya .
▁the ▁doctor ▁gave ▁it ▁to ▁her .	▁do k ter ▁it u ▁member ik an n ya ▁p ad any a .
▁valentine ' s ▁day ▁is ▁close , ▁and ▁i ▁still ▁don ' t ▁know ▁what ▁to ▁give ▁to ▁her .	▁ha ri ▁valentine ▁hamp ir ▁b er ak h ir , ▁dan ▁a k u ▁m as i h ▁tid ak ▁ta h u ▁ap a ▁y ang ▁a k an ▁k u ber ik an ▁p ad any a .
▁when ▁in ▁rome , ▁do ▁as ▁the ▁romans ▁do .	▁m as uk ▁k and ang ▁k am b ing ▁men ge mb ik , ▁m as uk ▁k and ang ▁k er ba u ▁men g u ak .
▁he ▁drove ▁the ▁truck ▁to ▁dallas .	▁i a ▁me mb awa ▁tr uk n ya ▁ke ▁dallas .
▁i ▁met ▁my ▁teacher ▁on ▁the ▁way ▁to ▁the ▁station .	▁say a ▁b ert em u ▁den gan ▁g ur u ▁say a ▁d al am ▁per j al an an ▁ke ▁st as i un .
▁i ▁should ▁probably ▁just ▁toss ▁this ▁in ▁the ▁trash .	▁m ung kin ▁le bi h ▁baik ▁a k u ▁bu ang ▁sa j a ▁in i ▁ke ▁temp at ▁s amp a h .
▁tom ▁isn ' t ▁interested ▁in ▁anything .	▁tom ▁tid ak ▁t ert ar ik ▁den gan ▁ap a ▁pun .
▁we ' ve ▁had ▁bad ▁weather ▁recently .	▁a k h ir - ak h ir ▁in i ▁cu ac any a ▁bur uk .
▁is ▁there ▁something ▁you ' re ▁not ▁telling ▁me ?	▁ap aka h ▁ad a ▁s es u at u ▁y ang ▁tid ak ▁k am u ▁b er ita h uk an ▁ke p ad a ▁say a ?
▁everyone ▁loves ▁him .	▁se m u a ▁orang ▁men y uk ain ya .
▁tom ▁failed .	▁tom ▁g ag al .
▁my ▁home ▁is ▁in ▁the ▁country .	▁r um a h k u ▁di ▁k amp ung .
▁that ▁store ▁sells ▁men ' s ▁wear .	▁to ko ▁it u ▁men j ual ▁pa ka ian ▁pri a .
▁tom ▁doesn ' t ▁know ▁how ▁to ▁play ▁chess .	▁tom ▁tid ak ▁ta h u ▁car a ▁b erm ain ▁cat ur .
▁you ▁must ▁read ▁this ▁book .	▁k al ian ▁har us ▁me mb ac a ▁bu k u ▁in i .
▁tom ▁greeted ▁mary .	▁tom ▁men y ap a ▁mary .
▁have ▁you ▁eaten ▁yet ?	▁k am u ▁su da h ▁m ak an ▁at a u ▁bel um ?
▁when ▁did ▁the ▁accident ▁take ▁place ?	▁k apan ▁ke cel aka an ▁it u ▁ter j ad i ?
▁air ▁is ▁a ▁mixture ▁of ▁gases ▁that ▁we ▁can ' t ▁see .	▁ ud ar a ▁ad al a h ▁camp ur an ▁d ar i ▁gas ▁y ang ▁tid ak ▁d ap at ▁kit a ▁li hat .
▁tom ▁is ▁playing ▁with ▁his ▁friends .	▁tom ▁s ed ang ▁b erm ain ▁b ers ama ▁te man - t em an n ya .
▁please ▁add ▁up ▁the ▁numbers .	▁to l ong ▁j um l a h k an ▁ang ka - ang k any a .
▁what ▁have ▁you ▁done ▁to ▁tom ?	▁ap a ▁y ang ▁su da h ▁k a u ▁per bu at ▁p ad a ▁tom ?
▁your ▁girlfriend ▁is ▁older ▁than ▁my ▁girlfriend .	▁pac ar ▁k am u ▁le bi h ▁t u a ▁d ar i ▁pac ar ▁a k u .
▁i ' ll ▁clean ▁my ▁room ▁tomorrow .	▁bes o k ▁a k u ▁a k an ▁members i h k an ▁k am ark u .
▁i ▁don ' t ▁need ▁anything .	▁say a ▁tid ak ▁but u h ▁ap a ▁pun .
▁tom ▁loves ▁being ▁outdoors .	▁tom ▁sang at ▁su ka ▁b er ad a ▁di ▁l u ar .
▁tom ▁has ▁lost ▁hope .	▁tom ▁te l a h ▁ke h il ang an ▁har apan .
▁turn ▁on ▁the ▁radio , ▁please .	▁b isa ▁to l ong ▁n y al ak an ▁rad ion ya .
▁the ▁price ▁turned ▁out ▁to ▁be ▁lower ▁than ▁i ▁thought .	▁har g any a ▁ter n y ata ▁le bi h ▁mur a h ▁d ar i ▁y ang ▁k ub ay ang k an .
▁nobody ▁knows ▁his ▁name .	▁tid ak ▁ad a ▁y ang ▁men get a h u i ▁n am any a .
▁i ▁agree ▁with ▁your ▁opinion ▁about ▁taxes .	▁say a ▁set u j u ▁den gan ▁pend ap at ▁and a ▁men gen ai ▁pa j ak .
▁i ▁am ▁going ▁to ▁play ▁tennis .	▁say a ▁a k an ▁b erm ain ▁ten is .
▁he ▁rested ▁for ▁a ▁while .	▁di a ▁b er ist ir a hat ▁se b ent ar .
▁tom ▁is ▁a ▁good ▁soccer ▁player .	▁tom ▁pes ep ak ▁b ol a ▁y ang ▁baik .
▁it ▁happened ▁a ▁long ▁time ▁ago .	▁it u ▁ter j ad i ▁da h ul u ▁k al a .
▁they ▁found ▁nothing ▁suspicious .	▁mere ka ▁tid ak ▁men em uk an ▁s es u at u ▁y ang ▁men c u rig ak an .
▁don ' t ▁hit ▁me .	▁j ang an ▁pu k ul ▁a k u .
▁i ▁wish ▁i ▁could ' ve ▁stayed ▁longer .	▁a k u ▁b er har ap ▁b isa ▁t ing g al ▁le bi h ▁l ama .
▁why ▁do ▁you ▁think ▁so ?	▁ken ap a ▁k a u ▁b erp ik ir ▁beg it u ?
▁i ' m ▁a ▁doctor .	▁say a ▁do k ter .
▁tom ▁always ▁makes ▁me ▁laugh .	▁tom ▁se l al u ▁me mb u at k u ▁t ert awa .
▁pizza ▁is ▁my ▁favorite ▁food .	▁p iz a ▁ad al a h ▁m ak an an ▁k es uk a ank u .
▁i ▁know ▁that ▁you ' re ▁writing ▁a ▁book .	▁say a ▁ta h u ▁and a ▁s ed ang ▁men ul is ▁se bu a h ▁bu k u .
▁are ▁you ▁okay ?	▁k am u ▁tid ak ▁ap a - ap a ?
▁you ' ve ▁got ▁to ▁apologize .	▁k am u ▁har us ▁min ta ▁ma af .
▁i ' ve ▁never ▁seen ▁you ▁look ▁so ▁scared .	▁a k u ▁bel um ▁per na h ▁me l i hat m u ▁ter l i hat ▁sang at ▁k et ak utan .
▁if ▁we ' re ▁going ▁to ▁do ▁this , ▁let ' s ▁do ▁it ▁right .	▁j ik a ▁kit a ▁ma u ▁me l ak uk an n ya , ▁mar i ▁kit a ▁la k uk an ▁den gan ▁ben ar .
▁we ▁often ▁come ▁across ▁japanese ▁tourists ▁in ▁this ▁area .	▁k ami ▁ser ing ▁b ert em u ▁t ur is ▁d ar i ▁j ep ang ▁di ▁da era h ▁in i .
▁i ▁have ▁caught ▁a ▁bad ▁cold .	▁a k u ▁ter ken a ▁flu ▁b er at .
▁i ▁suggest ▁we ▁stay ▁home ▁and ▁watch ▁television .	▁se b ai kn ya ▁kit a ▁di ▁r um a h ▁dan ▁men ont on ▁tele v is i .
▁you ▁look ▁very ▁tired .	▁k am u ▁ter l i hat ▁sang at ▁l ela h .
▁how ▁can ▁you ▁bear ▁such ▁a ▁humiliation ?	▁bag a im an a ▁k am u ▁b isa ▁ta han ▁den gan ▁pen gh ina an ▁it u ?
▁he ▁has ▁a ▁bright ▁future .	▁di a ▁pun ya ▁m asa ▁dep an ▁y ang ▁c era h .
▁i ▁guess ▁i ' ve ▁lived ▁too ▁long .	▁a k u ▁r asa ▁a k u ▁te l a h ▁hid up ▁ter l al u ▁l ama .
▁i ▁also ▁plan ▁on ▁doing ▁that .	▁a k u ▁j ug a ▁be ren can a ▁me l ak uk an ▁it u .
▁cats ▁are ▁not ▁human .	▁k uc ing ▁bu k an ▁manus ia .
▁how ▁many ▁languages ▁can ▁you ▁speak ?	▁b er ap a ▁ban y ak ▁ba ha s a ▁y ang ▁b isa ▁and a ▁pa ha m i ?
▁washing ▁is ▁my ▁work .	▁pe ker j a an ▁say a ▁men c u ci .
▁tom ▁looks ▁downcast .	▁tom ▁ke l i hat an ▁mur ung .
▁i ▁want ▁to ▁buy ▁a ▁dog .	▁a k u ▁in g in ▁me mb el i ▁an j ing .
▁tom , ▁can ▁you ▁slow ▁down ▁a ▁little ?	▁tom , ▁b is aka h ▁k am u ▁le bi h ▁p el an ?
▁the ▁clock ▁is ▁ticking .	▁jam ▁b er d et ik .
▁see ▁above .	▁li hat ▁di ▁at as
▁i ' ll ▁be ▁glad ▁to ▁help ▁him .	▁den gan ▁sen ang ▁hat i ▁say a ▁a k an ▁me mb ant un ya .
▁we ' re ▁a ▁little ▁worried ▁about ▁tom .	▁k ami ▁s edi k it ▁k ha wat ir ▁den gan ▁tom .
▁tom ▁bought ▁this ▁painting ▁in ▁boston .	▁tom ▁me mb el i ▁l uk is an ▁in i ▁di ▁boston .
▁my ▁legs ▁still ▁hurt .	▁k ak ik u ▁m as i h ▁sa k it .
▁it ▁seemed ▁that ▁there ▁was ▁no ▁one ▁in ▁the ▁village .	▁se p ert in ya ▁tid ak ▁ad a ▁orang ▁di ▁des a .
▁nobody ▁knows ▁why ▁he ▁turns ▁down ▁my ▁help .	▁tid ak ▁ad a ▁y ang ▁ta h u ▁men g ap a ▁di a ▁men ol ak ▁per t ol ong ank u .
▁he ▁played ▁tennis ▁yesterday .	▁di a ▁b erm ain ▁ten is ▁ke mar in .
▁this ▁flag ▁is ▁very ▁beautiful .	▁bend era ▁in i ▁cant ik ▁se k al i !
▁tom ▁is ▁a ▁university ▁student .	▁tom ▁ad al a h ▁ma ha sis w a .
▁he ▁is ▁a ▁teacher ▁at ▁our ▁school .	▁di a ▁g ur u ▁di ▁se k ol a h ▁k ami .
▁tom ▁doesn ' t ▁like ▁to ▁be ▁touched .	▁tom ▁tid ak ▁su ka ▁dis ent u h .
▁you ' ve ▁done ▁a ▁perfect ▁job .	▁k a u ▁men ger j ak an n ya ▁den gan ▁se mp urn a .
▁do ▁you ▁have ▁a ▁grand daughter ?	▁ap aka h ▁and a ▁pun ya ▁c uc u ▁pe re mp uan ?
▁there ' s ▁a ▁rowboat ▁right ▁over ▁there .	▁ad a ▁per a h u ▁day ung ▁di ▁se bel a h ▁san a .
▁i ▁don ' t ▁remember ▁any ▁of ▁it .	▁a k u ▁tid ak ▁in g at ▁ap a - ap a ▁tent ang ▁ha l ▁it u .
▁that ' s ▁strange .	▁it u ▁an e h .
▁i ▁entered ▁the ▁museum ▁through ▁the ▁wrong ▁gate . ▁i ▁should ▁have ▁been ▁more ▁careful .	▁a k u ▁m as uk ▁ke ▁museum ▁me l al u i ▁ger b ang ▁y ang ▁sal a h . ▁se har us n ya ▁a k u ▁le bi h ▁b er hat i - hat i .
▁please ▁give ▁me ▁something ▁to ▁eat .	▁to l ong ▁b er ik an ▁say a ▁s es u at u ▁unt uk ▁d im ak an .
▁it ' s ▁six ▁degrees ▁below ▁zero .	▁en am ▁d era j at ▁di b awa h ▁no l .
▁no ▁one ▁noticed ▁till ▁it ▁was ▁too ▁late .	▁t ak ▁ad a ▁se or ang p un ▁y ang ▁men y ad ar in ya ▁sa at ▁it u . ▁p ad a ▁sa at ▁ad a ▁y ang ▁men y ad ar in ya , ▁it u ▁su da h ▁ter l am b at
▁she ▁hasn ' t ▁come ▁yet .	▁di a ▁m as i h ▁bel um ▁d at ang .
▁please ▁open ▁the ▁door .	▁to l ong ▁bu ka ▁p in t un ya .
▁where ▁am ▁i ?	▁di ▁man a ▁a k u ?
▁i ▁know ▁what ▁i ▁felt .	▁a k u ▁ta h u ▁ap a ▁y ang ▁a k u ▁r as ak an .
▁thanks ▁very ▁much .	▁ter ima ▁k as i h ▁ban y ak .
▁tom ▁is ▁reckless .	▁tom ▁se m br ono .
▁tom ▁has ▁been ▁quite ▁cooperative .	▁tom ▁su da h ▁cu k up ▁k oo per at if ▁se j a u h ▁in i .
▁i ▁was ▁very ▁hungry .	▁a k u ▁sang at ▁l ap ar .
▁tom ▁doesn ' t ▁eat ▁fish .	▁tom ▁tid ak ▁m ak an ▁i k an .
▁the ▁audience ▁appeared ▁bored .	▁pen ont on ▁ter se b ut ▁n amp ak ▁bo s an .
▁my ▁bicycle ▁was ▁stolen .	▁se p ed ak u ▁d ic u ri .
▁it ▁reminds ▁me ▁of ▁someone .	▁ha l ▁it u ▁men ging at k ank u ▁p ad a ▁s es u at u
▁what ▁time ▁do ▁you ▁usually ▁leave ▁home ?	▁k apan ▁bi as any a ▁and a ▁mening g al k an ▁r um a h ?
▁he ▁likes ▁listening ▁to ▁the ▁radio .	▁di a ▁su ka ▁m end eng ark an ▁radio .
▁the ▁old ▁man ▁is ▁blind ▁in ▁one ▁eye .	▁orang ▁t u a ▁it u ▁sal a h ▁sat u ▁mat any a ▁but a .
▁he ▁does ▁not ▁smoke .	▁di a ▁tid ak ▁m ero kok .
▁what ' s ▁your ▁specialty ?	▁j ur us an m u ▁ap a ?
▁i ▁have ▁no ▁appetite .	▁say a ▁tid ak ▁ad a ▁na f s u ▁m ak an .
▁he ' s ▁still ▁young .	▁di a ▁m as i h ▁m ud a .
▁come ▁over ▁here .	▁ke mar i .
▁what ' s ▁wrong ▁with ▁you ?	▁ad a ▁ap a ▁den gan m u ?
▁some ▁things ▁just ▁can ' t ▁be ▁translated .	▁be ber ap a ▁ha l ▁tid ak ▁b isa ▁d iter j em a h k an .
▁get ▁up ▁out ▁of ▁bed .	▁bang un l a h ▁d ar i ▁temp at ▁tid ur .
▁the ▁man ▁raised ▁his ▁hand ▁to ▁ask ▁a ▁question .	▁la k i - l ak i ▁it u ▁men g ang k at ▁t ang an ▁unt uk ▁b ert any a
▁tom ▁detests ▁mary .	▁tom ▁me mb en ci ▁mary .
▁who ▁were ▁you ▁waiting ▁for ▁at ▁the ▁station ?	▁si ap a ▁y ang ▁k am u ▁tun gg u ▁di ▁st as i un ?
▁the ▁knife ▁punctured ▁his ▁lung .	▁p isa u ▁it u ▁men us uk ▁par u - par un ya .
▁there ▁are ▁only ▁24 ▁hours ▁in ▁a ▁day .	▁han ya ▁ad a ▁24 ▁jam ▁d al am ▁se ha ri .
▁we ▁often ▁see ▁tom .	▁kit a ▁ser ing ▁me l i hat ▁tom .
▁i ' ll ▁take ▁whatever ▁i ▁can ▁get .	▁a k u ▁a k an ▁men g am b il ▁ap ap un ▁y ang ▁b isa ▁k u ▁amb il .
▁that ▁isn ' t ▁a ▁toy .	▁it u ▁bu k an ▁main an .
▁tom ▁often ▁comes ▁to ▁australia .	▁tom ▁ser ing ▁d at ang ▁ke ▁australia .
▁i ▁heard ▁a ▁child ▁crying .	▁a k u ▁m end en gar ▁se or ang ▁an ak ▁men ang is .
▁tom ▁hasn ' t ▁been ▁found .	▁tom ▁bel um ▁d ite m uk an .
▁we ▁were ▁really ▁surprised .	▁k ami ▁ben ar - b en ar ▁ter ke j ut .
▁i ' m ▁a ▁limo ▁driver .	▁say a ▁se or ang ▁s op ir ▁lim us in .
▁tom ▁started ▁yelling .	▁tom ▁m ul ai ▁b er ter ia k .
▁the ▁television ▁is ▁broken .	▁tele v is in ya ▁su da h ▁r us ak .
▁it ' s ▁an ▁old ▁picture .	▁it u ▁ad al a h ▁l uk is an ▁y ang ▁t u a .
▁tom ▁is ▁in ▁constant ▁pain .	▁tom ▁m eras ak an ▁sa k it ▁y ang ▁tid ak ▁ad a ▁he nt i - hent in ya .
▁close ▁your ▁eyes , ▁and ▁listen ▁carefully .	▁t ut up ▁mat am u ▁dan ▁d eng ark an ▁baik - b ai k .
▁are ▁you ▁one ▁of ▁the ▁people ▁who ▁had ▁to ▁be ▁here ▁yesterday ?	▁ap aka h ▁k am u ▁sal a h ▁sat u ▁orang ▁y ang ▁har us ▁b er ad a ▁di ▁s in i ▁ke mar in ?
▁leave ▁the ▁book ▁where ▁it ▁was .	▁t ing g al k an ▁bu k u ▁ter se b ut ▁di ▁temp at ▁as al n ya .
▁the ▁train ▁came ▁on ▁time .	▁ke ret any a ▁d at ang ▁te p at ▁wa k tu .
▁the ▁doctor ▁advised ▁both ▁of ▁us ▁to ▁lose ▁weight .	▁do k ter ▁men y ar ank an ▁k ami ▁b er du a ▁unt uk ▁men ur unk an ▁b er at ▁bad an .
▁no ▁one ▁lives ▁in ▁this ▁building .	▁tid ak ▁ad a ▁y ang ▁t ing g al ▁di ▁g ed ung ▁in i .
▁when ▁are ▁you ▁leaving ?	▁k apan ▁k am u ▁a k an ▁per g i ?
▁i ▁know ▁them .	▁a k u ▁ken al ▁mere ka .
▁we ▁hope ▁you ▁can ▁help ▁us .	▁k ami ▁har ap ▁k am u ▁b isa ▁men ol ong ▁k ami .
▁i ▁like ▁reading ▁books .	▁a k u ▁su ka ▁me mb ac a ▁bu k u .
▁that ' s ▁a ▁joke .	▁b erc and a .
▁tom ▁isn ' t ▁in ▁his ▁car .	▁tom ▁tid ak ▁ad a ▁di ▁mo b il n ya .
▁can ▁i ▁have ▁something ▁to ▁eat ?	▁bo le h ka h ▁say a ▁me min ta ▁s es u at u ▁unt uk ▁d im ak an ?
▁tom ▁bought ▁me ▁roses .	▁tom ▁me mb el ik ank u ▁b ung a ▁ma w ar .
▁it ' s ▁of ▁no ▁importance .	▁it u ▁tid ak ▁p ent ing .
▁you ▁seem ▁to ▁like ▁fruit .	▁se p ert in ya ▁and a ▁su ka ▁den gan ▁bu a h - bu a han .
▁what ▁do ▁you ▁want ▁to ▁do ?	▁ap a ▁y ang ▁in g in ▁k a u ▁la k uk an ?
▁tom ▁is ▁an ▁ent repreneur .	▁tom ▁ad al a h ▁se or ang ▁w ir a us a ha w an .
▁i ' ve ▁got ▁to ▁go ▁to ▁church ▁tomorrow .	▁a k u ▁har us ▁per g i ▁ke ▁ge re j a ▁bes o k .
▁may ▁i ▁talk ▁to ▁you ?	▁bo le h ka h ▁say a ▁b er b ic ar a ▁den gan m u ?
▁you ▁should ▁not ▁go ▁alone .	▁k a u ▁se har us n ya ▁tid ak ▁per g i ▁se or ang ▁di ri .
▁this ▁story ▁is ▁really ▁scary .	▁c er ita ▁in i ▁ben ar - b en ar ▁men ak ut k an .
▁i ' m ▁happy ▁i ▁could ▁help .	▁say a ▁sen ang ▁b isa ▁me mb ant u .
▁please ▁go ▁to ▁the ▁bank .	▁to l ong ▁per g il a h ▁ke ▁bank .
▁i ▁don ' t ▁believe ▁anything ▁you ▁say .	▁a k u ▁tid ak ▁me m erc ay ai ▁ap a ▁pun ▁y ang ▁k a u ▁k at ak an .
▁how ▁many ▁years ▁have ▁you ▁been ▁teaching ▁children ▁to ▁swim ?	▁su da h ▁b er ap a ▁ta h un ▁and a ▁men g a j ar ▁an ak - an ak ▁be ren ang ?
▁i ' m ▁hungry .	▁a k u ▁l ap ar .
▁tom ▁has ▁plenty ▁of ▁friends .	▁tom ▁pun ya ▁ban y ak ▁se k al i ▁te man .
▁apples ▁are ▁scarce ▁this ▁year .	▁bu a h ▁ap el ▁s ed ang ▁l ang ka ▁ta h un ▁in i .
▁tom ▁just ▁didn ' t ▁want ▁to ▁tell ▁mary . ▁he ▁didn ' t ▁mind ▁telling ▁me .	▁tom ▁han ya ▁tid ak ▁in g in ▁member i ▁ta h u ▁mary . ▁di a ▁tid ak ▁ke ber at an ▁member ita h uk u .
▁i ▁swim ▁once ▁a ▁week .	▁a k u ▁be ren ang ▁se ming g u ▁se k al i .
▁tom ▁probably ▁forgot ▁it ' s ▁here .	▁tom ▁m ung kin ▁l up a ▁in i ▁di ▁s in i .
▁she ▁advised ▁him ▁to ▁study ▁harder .	▁i a ▁member ita h un ya ▁unt uk ▁bel a j ar ▁le bi h ▁k eras .
▁my ▁name ▁cannot ▁be ▁pronounced ▁by ▁earthlings , ▁but ▁you ▁may ▁call ▁me ▁tom .	▁n ama ▁say a ▁tid ak ▁b isa ▁di uc ap k an ▁o le h ▁pend u du k ▁b umi , ▁t et ap i ▁and a ▁b isa ▁me m ang g il ▁say a ▁tom .
▁this ▁is ▁the ▁only ▁camera ▁i ' ve ▁got .	▁han ya ▁in i ▁k am era ▁y ang ▁a k u ▁d ap at k an .
▁the ▁french ▁flag ▁is ▁blue , ▁white ▁and ▁red .	▁bend era ▁pr anc is ▁b er w ar na ▁bir u , ▁put i h , ▁dan ▁m era h .
▁tom ▁doesn ' t ▁play ▁football ▁anymore .	▁tom ▁su da h ▁tid ak ▁b erm ain ▁se p ak ▁b ol a ▁l ag i .
▁it ' s ▁forbidden ▁to ▁cross ▁the ▁white ▁line .	▁d ilar ang ▁me lew at i ▁gar is ▁put i h .
▁we ▁didn ' t ▁learn ▁a ▁thing .	▁k ami ▁tid ak ▁men g am b il ▁hi k m a h ▁s ama ▁se k al i .
▁how ▁was ▁the ▁honeymoon ?	▁bag a im an a ▁b ul an ▁mad un ya ?
▁he ▁laughed .	▁di a ▁t ert awa .
▁tom ▁misses ▁mary .	▁tom ▁m er ind uk an ▁mary .
▁you ' re ▁as ▁tall ▁as ▁your ▁father .	▁k am u ▁set ing g i ▁a ya h ▁k am u .
▁they ▁are ▁inseparable .	▁mere ka ▁t ak ▁d ap at ▁di p isa h k an .
▁he ▁measured ▁the ▁length ▁of ▁the ▁bed .	▁di a ▁men g uk ur ▁pan j ang ▁temp at ▁tid ur ▁it u .
▁are ▁we ▁sinking ?	▁kit a ▁ten g ge l am ?
▁tom ▁wasn ' t ▁the ▁one ▁that ▁painted ▁this ▁picture .	▁bu k an ▁tom ▁y ang ▁me l uk is ▁gam bar ▁it u .
▁when ▁does ▁the ▁movie ▁start ?	▁k apan ▁film n ya ▁m ul ai ?
▁i ▁wonder ▁what ▁tom ▁is ▁doing ▁now .	▁a k u ▁pen as ar an ▁ap a ▁y ang ▁s ed ang ▁d il ak uk an ▁tom ▁se k ar ang .
▁have ▁you ▁ever ▁been ▁to ▁mexico ?	▁ap aka h ▁k am u ▁per na h ▁ke ▁me ks ik o ?
▁today ▁is ▁hotter ▁than ▁yesterday .	▁ha ri ▁in i ▁le bi h ▁pan as ▁d ar i ▁ke mar in .
▁tom ▁is ▁accustomed ▁to ▁working ▁outside .	▁tom ▁su da h ▁ter bi asa ▁be ker j a ▁di ▁l u ar .
▁milk ▁is ▁white .	▁sus u ▁b er w ar na ▁put i h .
▁turn ▁the ▁radio ▁on .	▁n y al ak an ▁rad ion ya .
▁i ▁continued ▁speaking .	▁a k u ▁ter us ▁b er b ic ar a .
▁i ' m ▁the ▁last .	▁a k ul a h ▁y ang ▁ter ak h ir .
▁tell ▁them ▁i ▁don ' t ▁drink .	▁b er i ▁ta h u ▁mere ka ▁a k u ▁tid ak ▁min um ▁al ko h ol .
▁forgive ▁me .	▁ma af k an ▁a k u
▁why ▁should ▁i ▁lie ?	▁men g ap a ▁a k u ▁har us ▁b er bo h ong ?
▁it ▁was ▁tom ▁who ▁killed ▁mary .	▁tom - l a h ▁y ang ▁me mb un u h ▁mary .
▁i ▁had ▁to ▁respect ▁tom ' s ▁wishes .	▁a k u ▁har us ▁men gh orm at i ▁ke ing in an ▁tom .
▁tom ▁went ▁to ▁boston .	▁tom ▁per g i ▁ke ▁boston .
▁what ▁is ▁your ▁astrolog ical ▁sign ?	▁z od ia k m u ▁ap a ?
▁who ▁wrote ▁the ▁book ?	▁si ap a ▁y ang ▁men ul is ▁bu k u ▁it u ?
▁why ▁don ' t ▁you ▁have ▁anything ▁to ▁say ?	▁men g ap a ▁tid ak ▁ad a ▁y ang ▁in g in ▁k a u ▁s amp ai k an ?
▁waiter , ▁please ▁bring ▁me ▁some ▁water .	▁p el ay an , ▁to l ong ▁b aw ak an ▁a k u ▁air .
▁did ▁you ▁have ▁any ▁breakfast ?	▁k am u ▁su da h ▁s ar apan ?
▁geneva ▁is ▁the ▁second ▁largest ▁city ▁in ▁switzerland .	▁j en ew a ▁ad al a h ▁k ot a ▁ter bes ar ▁k ed u a ▁di ▁sw iss .
▁please ▁tell ▁the ▁truth .	▁to l ong ▁c er it ak an ▁y ang ▁se b en arn ya .
▁what ' s ▁with ▁tom ?	▁ad a ▁ap a ▁den gan ▁tom ?
▁this ▁is ▁an ▁ancient ▁law .	▁in i ▁ad al a h ▁se bu a h ▁h uk um ▁k un o .
▁i ▁hate ▁doing ▁this , ▁but ▁i ▁have ▁to .	▁a k u ▁ben ci ▁me l ak uk an ▁in i , ▁tap i ▁a k u ▁har us ▁me l ak uk an n ya .
▁do ▁you ▁understand ▁her ?	▁ap a ▁k am u ▁men g ert i ▁di a ?
▁i ▁don ' t ▁know ▁if ▁i ' ll ▁have ▁time ▁for ▁that .	▁a k u ▁tid ak ▁ta h u ▁ap aka h ▁a k u ▁a k an ▁pun ya ▁wa k tu ▁unt uk ▁it u .
▁tom ▁will ▁be ▁our ▁interpreter .	▁tom ▁a k an ▁men j ad i ▁interpreter ▁kit a .
